date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,day_posted,month_posted,year_posted,mid_price_by_zipcode,price_per_sqft,sqft_lot_per_living,house_age
2014-05-30,385000.0,3,1,1220,4800,1,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,Friday,May,2014,572000.0,315.57377049180326,3.9344262295081966,113
2014-11-17,269950.0,3,1,1950,7560,1,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,Monday,November,2014,279500.0,138.43589743589743,3.876923076923077,39
2015-01-07,330000.0,2,1,1350,8220,1,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,Wednesday,January,2015,554000.0,244.44444444444446,6.088888888888889,66
2014-07-25,260000.0,3,2,1670,5797,2,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,Friday,July,2014,282255.0,155.688622754491,3.4712574850299402,26
2015-04-14,470000.0,4,3,2380,5125,1,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,Tuesday,April,2015,395750.0,197.47899159663865,2.153361344537815,90
2014-06-13,589000.0,4,3,2440,9600,2,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,Friday,June,2014,445950.0,241.39344262295083,3.9344262295081966,53
2014-07-23,163500.0,2,1,1050,3419,2,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,Wednesday,July,2014,342000.0,155.71428571428572,3.256190476190476,18
2014-09-05,835000.0,4,2,3130,13412,2,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,Friday,September,2014,615000.0,266.77316293929715,4.284984025559106,21
2015-04-15,269000.0,4,1,1490,10000,1,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,Wednesday,April,2015,268450.0,180.53691275167785,6.7114093959731544,46
2014-05-05,560000.0,3,2,1900,8744,2,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,Monday,May,2014,642000.0,294.7368421052632,4.6021052631578945,27
2015-04-18,615000.0,4,1,1330,2400,1,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,Saturday,April,2015,550000.0,462.406015037594,1.8045112781954886,114
2014-12-05,585188.0,3,2,2230,10026,1,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,Friday,December,2014,615000.0,262.41614349775784,4.495964125560538,39
2014-08-18,305000.0,3,1,1650,9480,1,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,Monday,August,2014,445950.0,184.84848484848484,5.745454545454545,37
2014-11-05,166950.0,3,1,1190,8820,1,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,Wednesday,November,2014,335000.0,140.2941176470588,7.411764705882353,55
2014-09-12,799000.0,3,2,2140,9897,1,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,Friday,September,2014,993750.0,373.3644859813084,4.624766355140187,55
2014-06-25,400000.0,3,2,2180,7508,1,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,Wednesday,June,2014,375000.0,183.4862385321101,3.4440366972477063,52
2014-12-01,230000.0,3,1,1060,10228,1,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,Monday,December,2014,375000.0,216.9811320754717,9.649056603773586,66
2014-05-15,256883.0,3,2,1690,5025,2,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,Thursday,May,2014,268450.0,152.00177514792898,2.973372781065089,11
2014-11-11,423000.0,4,2,1970,6480,1,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,Tuesday,November,2014,342500.0,214.72081218274113,3.2893401015228427,94
2014-07-23,465000.0,3,2,2150,4084,2,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,Wednesday,July,2014,395750.0,216.27906976744185,1.8995348837209303,7
2015-03-11,210000.0,3,1,860,11725,1,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,Wednesday,March,2015,380000.0,244.1860465116279,13.633720930232558,72
2014-11-12,297000.0,3,2,1940,14952,2,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,Wednesday,November,2014,292000.0,153.09278350515464,7.707216494845361,20
2014-07-16,470000.0,3,1,1010,5000,1,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,Wednesday,July,2014,529950.0,465.34653465346537,4.9504950495049505,62
2014-08-04,226500.0,3,1,1300,7370,1,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,Monday,August,2014,268450.0,174.23076923076923,5.6692307692307695,38
2015-03-03,274250.0,3,1,910,8450,1,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,Tuesday,March,2015,435000.0,301.3736263736264,9.285714285714286,53
2014-08-04,840000.0,4,1,2480,11010,1,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,Monday,August,2014,993750.0,338.7096774193548,4.439516129032258,48
2014-09-19,677900.0,3,2,2440,4587,2,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,Friday,September,2014,615000.0,277.827868852459,1.8799180327868852,4
2015-02-05,425000.0,3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,Thursday,February,2015,562750.0,420.7920792079208,5.805940594059406,100
2014-11-23,180250.0,2,0,900,9600,1,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,Sunday,November,2014,390000.0,200.27777777777777,10.666666666666666,73
2014-07-17,464000.0,6,3,2300,3404,2,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,Thursday,July,2014,375000.0,201.7391304347826,1.48,94
2015-04-22,320000.0,4,2,1550,7579,2,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,Wednesday,April,2015,342000.0,206.4516129032258,4.889677419354839,22
2014-07-17,625504.0,3,2,1270,1566,2,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,Thursday,July,2014,675000.0,492.52283464566926,1.2330708661417322,0
2014-05-15,592500.0,4,2,2240,12032,1,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,Thursday,May,2014,642000.0,264.50892857142856,5.371428571428571,31
2014-05-27,477000.0,4,2,1720,6270,2,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,Tuesday,May,2014,367500.0,277.3255813953488,3.645348837209302,36
2015-01-15,280000.0,2,1,850,16400,1,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,Thursday,January,2015,235000.0,329.4117647058824,19.294117647058822,92
2014-07-03,445838.0,3,2,2250,5692,2,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,Thursday,July,2014,305000.0,198.15022222222223,2.529777777777778,14
2014-10-23,467000.0,2,1,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,Thursday,October,2014,554000.0,353.7878787878788,8.181818181818182,67
2014-08-22,686000.0,4,2,2760,6440,2,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,Friday,August,2014,739999.0,248.55072463768116,2.3333333333333335,15
2014-06-05,279950.0,3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,Thursday,June,2014,265000.0,159.97142857142856,5.571428571428571,53
2014-09-18,325000.0,3,2,2220,16020,1,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,Thursday,September,2014,282255.0,146.3963963963964,7.216216216216216,48
2014-09-03,328000.0,3,2,2020,8379,2,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,Wednesday,September,2014,342000.0,162.37623762376236,4.148019801980198,20
2014-06-04,390000.0,3,2,1250,7500,1,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,Wednesday,June,2014,305000.0,312.0,6.0,72
2015-03-09,479950.0,2,2,1510,6516,1,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,Monday,March,2015,635000.0,317.8476821192053,4.31523178807947,10
2014-05-29,264950.0,4,2,1720,9753,1,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,Thursday,May,2014,268450.0,154.0406976744186,5.6703488372093025,36
2015-01-15,235000.0,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,Thursday,January,2015,288200.0,164.33566433566435,10.661538461538461,54
2015-03-03,516500.0,3,2,1480,4729,2,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,Tuesday,March,2015,635000.0,348.9864864864865,3.1952702702702704,11
2015-04-13,655000.0,2,1,1450,15798,2,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,Monday,April,2015,390000.0,451.7241379310345,10.895172413793103,100
2014-06-16,500000.0,4,2,2280,15347,1,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,Monday,June,2014,435000.0,219.2982456140351,6.731140350877193,54
2014-11-21,315000.0,6,2,2940,7350,1,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,Friday,November,2014,268450.0,107.14285714285714,2.5,36
2014-11-20,213000.0,2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,Thursday,November,2014,460000.0,213.0,10.2,53
2014-09-02,475000.0,3,1,2480,5280,1,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,Tuesday,September,2014,342500.0,191.53225806451613,2.129032258064516,67
2015-03-20,410000.0,4,1,1970,4740,1,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,Friday,March,2015,572000.0,208.12182741116752,2.4060913705583755,111
2014-12-08,225000.0,3,1,1430,8505,1,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,Monday,December,2014,267475.0,157.34265734265733,5.9475524475524475,46
2014-10-01,210000.0,2,1,830,6000,1,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,Wednesday,October,2014,395750.0,253.0120481927711,7.228915662650603,74
2015-01-27,455000.0,2,1,1430,5000,1,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,Tuesday,January,2015,567000.0,318.1818181818182,3.4965034965034967,90
2015-04-27,225000.0,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,Monday,April,2015,235000.0,173.07692307692307,6.396923076923077,61
2014-08-26,480000.0,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,Tuesday,August,2014,550000.0,466.0194174757282,2.970873786407767,96
2015-02-12,363000.0,3,2,2740,11872,2,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,Thursday,February,2015,268450.0,132.4817518248175,4.3328467153284675,25
2015-02-26,181000.0,2,1,720,5120,1,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,Thursday,February,2015,315000.0,251.38888888888889,7.111111111111111,61
2015-03-14,250000.0,4,2,2010,7312,1,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,Saturday,March,2015,235000.0,124.37810945273633,3.637810945273632,39
2015-04-22,481000.0,3,1,1560,3000,1,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,Wednesday,April,2015,550000.0,308.3333333333333,1.9230769230769231,97
2014-09-23,260000.0,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,Tuesday,September,2014,249000.0,143.646408839779,3.9828729281767954,36
2014-05-13,455000.0,4,2,3360,7685,2,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,Tuesday,May,2014,335000.0,135.41666666666666,2.287202380952381,13
2015-04-21,349500.0,3,1,1400,3538,1,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,Tuesday,April,2015,367500.0,249.64285714285714,2.527142857142857,62
2014-09-29,245000.0,3,2,1730,7442,2,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,Monday,September,2014,282255.0,141.6184971098266,4.3017341040462425,27
2014-05-19,592500.0,2,2,1420,9191,1,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,Monday,May,2014,567000.0,417.2535211267606,6.472535211267606,86
2014-10-20,385000.0,4,1,2360,7620,1,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,Monday,October,2014,315000.0,163.135593220339,3.2288135593220337,59
2015-02-11,315000.0,3,1,1580,11455,1,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,Wednesday,February,2015,435000.0,199.36708860759492,7.25,41
2014-11-24,255000.0,3,1,1230,10170,1,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,Monday,November,2014,399500.0,207.3170731707317,8.268292682926829,35
2014-08-29,693000.0,4,2,2460,4425,2,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,Friday,August,2014,615000.0,281.7073170731707,1.798780487804878,8
2014-12-02,780000.0,3,1,1660,4400,1,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,Tuesday,December,2014,915000.0,469.87951807228916,2.6506024096385543,103
2014-10-24,237000.0,3,1,1270,8470,1,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,Friday,October,2014,265000.0,186.61417322834646,6.669291338582677,54
2015-04-28,425000.0,2,1,770,5040,1,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,Tuesday,April,2015,450000.0,551.9480519480519,6.545454545454546,85
2014-10-27,369900.0,1,0,760,10079,1,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,Monday,October,2014,463750.0,486.7105263157895,13.261842105263158,78
2014-05-19,290000.0,4,2,1700,7280,2,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,Monday,May,2014,288200.0,170.58823529411765,4.2823529411764705,26
2014-09-29,285000.0,3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,Monday,September,2014,315000.0,254.46428571428572,9.554464285714285,60
2014-08-14,415000.0,2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,Thursday,August,2014,567000.0,387.85046728971963,4.205607476635514,77
2015-04-09,272500.0,3,2,2070,9900,1,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,Thursday,April,2015,268450.0,131.6425120772947,4.782608695652174,36
2015-05-01,436000.0,2,1,1040,7538,1,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,Friday,May,2015,375000.0,419.2307692307692,7.248076923076923,76
2014-10-17,210000.0,3,1,1700,11390,1,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,Friday,October,2014,267475.0,123.52941176470588,6.7,47
2014-09-25,236000.0,3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,Thursday,September,2014,278277.0,181.53846153846155,4.536923076923077,53
2014-11-24,331000.0,3,1,1080,1306,1,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,Monday,November,2014,689800.0,306.48148148148147,1.2092592592592593,60
2015-03-20,365000.0,3,2,2653,4510,2,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,Friday,March,2015,288200.0,137.5800980022616,1.6999623068224652,9
2015-01-27,450000.0,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,Tuesday,January,2015,335000.0,196.5065502183406,7.099563318777292,55
2015-05-05,405000.0,3,1,2390,6000,1,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,Tuesday,May,2015,367500.0,169.4560669456067,2.510460251046025,107
2014-07-03,304900.0,4,1,2600,11325,1,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,Thursday,July,2014,288200.0,117.26923076923077,4.355769230769231,45
2015-02-27,170000.0,2,1,860,5265,1,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,Friday,February,2015,278277.0,197.67441860465115,6.122093023255814,84
2015-04-10,330000.0,3,3,2420,13959,1,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,Friday,April,2015,445000.0,136.36363636363637,5.7681818181818185,27
2014-09-05,370000.0,4,2,2720,8666,2,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,Friday,September,2014,282255.0,136.02941176470588,3.186029411764706,22
2014-10-17,467000.0,5,2,2500,13500,1,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,Friday,October,2014,515000.0,186.8,5.4,35
2015-02-09,405000.0,3,1,1670,6720,1,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,Monday,February,2015,445950.0,242.51497005988023,4.023952095808383,35
2014-08-12,500000.0,2,1,1640,14100,1,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,Tuesday,August,2014,760184.5,304.8780487804878,8.597560975609756,60
2014-07-23,389999.0,4,2,1890,15770,2,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,Wednesday,July,2014,390000.0,206.34867724867726,8.343915343915343,46
2015-02-24,630000.0,4,1,2950,9025,1,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,Tuesday,February,2015,445950.0,213.5593220338983,3.059322033898305,40
2014-10-22,360000.0,4,2,2160,9528,2,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,Wednesday,October,2014,260000.0,166.66666666666666,4.411111111111111,22
2014-10-02,580000.0,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,Thursday,October,2014,380000.0,176.82926829268294,3.3719512195121952,28
2014-07-09,550000.0,3,2,1970,4166,2,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,Wednesday,July,2014,395750.0,279.18781725888323,2.114720812182741,85
2014-08-22,265000.0,3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,Friday,August,2014,292000.0,200.75757575757575,6.787121212121212,21
2015-03-04,446500.0,3,2,2650,7286,2,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,Wednesday,March,2015,435000.0,168.49056603773585,2.749433962264151,25
2014-06-02,404000.0,3,1,2030,8880,1,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,Monday,June,2014,342500.0,199.01477832512316,4.374384236453202,51
2014-05-29,267500.0,3,1,1590,11914,1,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,Thursday,May,2014,264000.0,168.23899371069183,7.493081761006289,57
2014-08-11,335000.0,3,2,2440,7632,2,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,Monday,August,2014,267475.0,137.29508196721312,3.1278688524590166,16
2014-06-19,576000.0,3,2,1940,9000,1,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,Thursday,June,2014,544000.0,296.9072164948454,4.639175257731959,66
2015-04-01,208633.0,3,2,2040,3810,2,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,2370,4590,Wednesday,April,2015,342000.0,102.27107843137254,1.8676470588235294,9
2015-01-15,315000.0,3,2,2200,8750,1,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,Thursday,January,2015,390000.0,143.1818181818182,3.977272727272727,51
2015-02-17,725000.0,3,1,1920,3300,1,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,Tuesday,February,2015,915000.0,377.6041666666667,1.71875,102
2015-04-03,550000.0,4,2,1800,7750,1,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,Friday,April,2015,554000.0,305.55555555555554,4.305555555555555,50
2014-06-12,610750.0,4,2,2180,7297,2,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,Thursday,June,2014,642000.0,280.1605504587156,3.3472477064220185,30
2015-02-28,550700.0,2,1,1010,5000,1,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,Saturday,February,2015,675000.0,545.2475247524752,4.9504950495049505,107
2015-01-08,665000.0,4,2,3320,10574,2,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,Thursday,January,2015,380000.0,200.3012048192771,3.1849397590361446,55
2015-02-09,834000.0,4,2,2370,4000,1,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,Monday,February,2015,450000.0,351.8987341772152,1.6877637130801688,87
2014-11-05,305000.0,4,2,1950,7700,1,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,Wednesday,November,2014,335000.0,156.4102564102564,3.948717948717949,35
2015-04-08,487000.0,3,2,2590,14052,1,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,Wednesday,April,2015,375000.0,188.03088803088804,5.425482625482625,67
2014-07-23,548000.0,2,1,1470,3864,1,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,Wednesday,July,2014,550000.0,372.7891156462585,2.6285714285714286,98
2014-11-22,268750.0,4,1,800,8775,1,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,Saturday,November,2014,390000.0,335.9375,10.96875,71
2014-05-13,819900.0,5,2,3150,7119,2,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,Tuesday,May,2014,615000.0,260.2857142857143,2.26,1
2014-07-21,230000.0,3,2,1450,11204,1,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,Monday,July,2014,260000.0,158.6206896551724,7.726896551724138,11
2015-02-02,240000.0,3,1,1510,10248,1,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,Monday,February,2015,268450.0,158.94039735099338,6.786754966887417,46
2014-09-05,232000.0,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,Friday,September,2014,305000.0,187.09677419354838,9.751612903225807,92
2015-03-11,240500.0,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,Wednesday,March,2015,305000.0,193.9516129032258,9.751612903225807,93
2014-09-05,740000.0,4,2,2050,4400,1,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,Friday,September,2014,720000.0,360.9756097560976,2.1463414634146343,92
2015-04-28,186375.0,3,1,1000,7636,1,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,Tuesday,April,2015,390000.0,186.375,7.636,63
2014-07-25,790000.0,3,2,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,Friday,July,2014,765475.0,333.3333333333333,4.3413502109704645,37
2014-09-16,880000.0,4,3,2800,6750,2,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,2370,6120,Tuesday,September,2014,675000.0,314.2857142857143,2.4107142857142856,63
2015-04-16,279000.0,6,1,2240,11180,2,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,1590,7955,Thursday,April,2015,265000.0,124.55357142857143,4.991071428571429,60
2014-07-29,295000.0,3,2,1810,10530,1,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,1910,10450,Tuesday,July,2014,279500.0,162.98342541436463,5.81767955801105,23
2015-04-08,640000.0,2,1,1070,5000,1,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,1710,5000,Wednesday,April,2015,550000.0,598.1308411214953,4.672897196261682,91
2014-07-03,940000.0,4,2,2490,9525,2,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,2770,9525,Thursday,July,2014,993750.0,377.5100401606426,3.825301204819277,46
2014-10-07,260000.0,4,2,1960,5238,2,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,1800,5894,Tuesday,October,2014,342000.0,132.6530612244898,2.6724489795918367,11
2014-06-02,559900.0,3,2,2930,5569,1,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,2580,11045,Monday,June,2014,515000.0,191.09215017064847,1.9006825938566554,10
2014-07-22,791500.0,4,2,1510,3500,1,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,1820,3750,Tuesday,July,2014,550000.0,524.1721854304636,2.3178807947019866,103
2014-08-26,265000.0,3,1,1420,8250,1,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,1740,8000,Tuesday,August,2014,375000.0,186.61971830985917,5.809859154929577,60
2014-11-06,684000.0,4,3,3040,8414,2,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.157,3470,8066,Thursday,November,2014,435000.0,225.0,2.767763157894737,4
2014-09-09,425000.0,3,1,2500,6840,1,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,1580,8691,Tuesday,September,2014,425000.0,170.0,2.736,57
2014-07-18,552250.0,4,2,2580,5823,2,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,2380,5823,Friday,July,2014,500000.0,214.0503875968992,2.2569767441860464,12
2014-07-23,165000.0,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,1020,7138,Wednesday,July,2014,278277.0,165.0,7.134,71
